UF;COD. UF;COD. MUNIC;NOME DO MUNICÍPIO; POPULAÇÃO ESTIMADA;COD
BA;29;16807;Itarantim;19937;2916807
BA;29;16856;Itatim;14588;2916856
BA;29;16906;Itiruçu;12482;2916906
BA;29;17003;Itiúba;36140;2917003
BA;29;17102;Itororó;20394;2917102
BA;29;17201;Ituaçu;19095;2917201
BA;29;17300;Ituberá;28870;2917300
BA;29;17334;Iuiu;11038;2917334
BA;29;17359;Jaborandi;8176;2917359
BA;29;17409;Jacaraci;14855;2917409
BA;29;17508;Jacobina;80749;2917508
BA;29;17607;Jaguaquara;54913;2917607
BA;29;17706;Jaguarari;33915;2917706
BA;29;17805;Jaguaripe;19162;2917805
BA;29;17904;Jandaíra;10742;2917904
BA;29;18001;Jequié;156277;2918001
BA;29;18100;Jeremoabo;40832;2918100
BA;29;18209;Jiquiriçá;14576;2918209
BA;29;18308;Jitaúna;10470;2918308
BA;29;18357;João Dourado;25606;2918357
BA;29;18407;Juazeiro;219544;2918407
BA;29;18456;Jucuruçu;8856;2918456
BA;29;18506;Jussara;15241;2918506
BA;29;18555;Jussari;5706;2918555
BA;29;18605;Jussiape;5777;2918605
BA;29;18704;Lafaiete Coutinho;3663;2918704
BA;29;18753;Lagoa Real;15870;2918753
BA;29;18803;Laje;24214;2918803
BA;29;18902;Lajedão;3993;2918902
BA;29;19009;Lajedinho;3735;2919009
BA;29;19058;Lajedo do Tabocal;8591;2919058
BA;29;19108;Lamarão;8078;2919108
BA;29;19157;Lapão;27323;2919157
BA;29;19207;Lauro de Freitas;204669;2919207
BA;29;19306;Lençóis;11586;2919306
BA;29;19405;Licínio de Almeida;12357;2919405
BA;29;19504;Livramento de Nossa Senhora;46372;2919504
BA;29;19553;Luís Eduardo Magalhães;92671;2919553
BA;29;19603;Macajuba;11318;2919603
BA;29;19702;Macarani;19056;2919702
BA;29;19801;Macaúbas;50481;2919801
BA;29;19900;Macururé;7752;2919900
BA;29;19926;Madre de Deus;21754;2919926
BA;29;19959;Maetinga;2386;2919959
BA;29;20007;Maiquinique;10294;2920007
BA;29;20106;Mairi;18535;2920106
BA;29;20205;Malhada;16875;2920205
BA;29;20304;Malhada de Pedras;8326;2920304
BA;29;20403;Manoel Vitorino;12944;2920403
BA;29;20452;Mansidão;13822;2920452
BA;29;20502;Maracás;19973;2920502
BA;29;20601;Maragogipe;44902;2920601
BA;29;20700;Maraú;20664;2920700
BA;29;20809;Marcionílio Souza;10357;2920809
BA;29;20908;Mascote;13619;2920908
BA;29;21005;Mata de São João;47643;2921005
BA;29;21054;Matina;12359;2921054
BA;29;21104;Medeiros Neto;22741;2921104
BA;29;21203;Miguel Calmon;25771;2921203
BA;29;21302;Milagres;10838;2921302
BA;29;21401;Mirangaba;18603;2921401
BA;29;21450;Mirante;8264;2921450
BA;29;21500;Monte Santo;49145;2921500
BA;29;21609;Morpará;8476;2921609
BA;29;21708;Morro do Chapéu;35466;2921708
BA;29;21807;Mortugaba;12063;2921807
BA;29;21906;Mucugê;8725;2921906
BA;29;22003;Mucuri;42729;2922003
BA;29;22052;Mulungu do Morro;10469;2922052
BA;29;22102;Mundo Novo;27153;2922102
BA;29;22201;Muniz Ferreira;7464;2922201
BA;29;22250;Muquém do São Francisco;11479;2922250
BA;29;22300;Muritiba;29420;2922300
BA;29;22409;Mutuípe;22340;2922409
BA;29;22508;Nazaré;28661;2922508
BA;29;22607;Nilo Peçanha;14156;2922607
BA;29;22656;Nordestina;13197;2922656
BA;29;22706;Nova Canaã;16482;2922706
BA;29;22730;Nova Fátima;7830;2922730
BA;29;22755;Nova Ibiá;6518;2922755
BA;29;22805;Nova Itarana;8328;2922805
BA;29;22854;Nova Redenção;9126;2922854
BA;29;22904;Nova Soure;27047;2922904
BA;29;23001;Nova Viçosa;44170;2923001
BA;29;23035;Novo Horizonte;12653;2923035
BA;29;23050;Novo Triunfo;15445;2923050
BA;29;23100;Olindina;28373;2923100
BA;29;23209;Oliveira dos Brejinhos;21797;2923209
BA;29;23308;Ouriçangas;8575;2923308
BA;29;23357;Ourolândia;17567;2923357
BA;29;23407;Palmas de Monte Alto;21840;2923407
BA;29;23506;Palmeiras;9123;2923506
BA;29;23605;Paramirim;21777;2923605
BA;29;23704;Paratinga;32274;2923704
BA;29;23803;Paripiranga;29124;2923803
BA;29;23902;Pau Brasil;9550;2923902
BA;29;24009;Paulo Afonso;119213;2924009
BA;29;24058;Pé de Serra;13535;2924058
BA;29;24108;Pedrão;7438;2924108
BA;29;24207;Pedro Alexandre;16698;2924207
BA;29;24306;Piatã;16854;2924306
BA;29;24405;Pilão Arcado;35295;2924405
BA;29;24504;Pindaí;16308;2924504
BA;29;24603;Pindobaçu;20048;2924603
BA;29;24652;Pintadas;10353;2924652
BA;29;24678;Piraí do Norte;10050;2924678
BA;29;24702;Piripá;10253;2924702
BA;29;24801;Piritiba;25162;2924801
BA;29;24900;Planaltino;9415;2924900
BA;29;25006;Planalto;26581;2925006
BA;29;25105;Poções;46885;2925105
BA;29;25204;Pojuca;40401;2925204
BA;29;25253;Ponto Novo;14729;2925253
BA;29;25303;Porto Seguro;152529;2925303
BA;29;25402;Potiraguá;6623;2925402
BA;29;25501;Prado;28214;2925501
BA;29;25600;Presidente Dutra;15180;2925600
BA;29;25709;Presidente Jânio Quadros;12028;2925709
BA;29;25758;Presidente Tancredo Neves;28272;2925758
BA;29;25808;Queimadas;25428;2925808
BA;29;25907;Quijingue;27672;2925907
BA;29;25931;Quixabeira;8939;2925931
BA;29;25956;Rafael Jambeiro;22643;2925956
BA;29;26004;Remanso;41324;2926004
BA;29;26103;Retirolândia;14588;2926103
BA;29;26202;Riachão das Neves;22330;2926202
BA;29;26301;Riachão do Jacuípe;33498;2926301
BA;29;26400;Riacho de Santana;35757;2926400
BA;29;26509;Ribeira do Amparo;14631;2926509
BA;29;26608;Ribeira do Pombal;54097;2926608
BA;29;26657;Ribeirão do Largo;4896;2926657
BA;29;26707;Rio de Contas;12878;2926707
BA;29;26806;Rio do Antônio;15521;2926806
BA;29;26905;Rio do Pires;11672;2926905
BA;29;27002;Rio Real;41209;2927002
BA;29;27101;Rodelas;9548;2927101
BA;29;27200;Ruy Barbosa;30900;2927200
BA;29;27309;Salinas da Margarida;16047;2927309
BA;29;27408;Salvador;2900319;2927408
BA;29;27507;Santa Bárbara;20971;2927507
BA;29;27606;Santa Brígida;13917;2927606
BA;29;27705;Santa Cruz Cabrália;28058;2927705
BA;29;27804;Santa Cruz da Vitória;6241;2927804
BA;29;27903;Santa Inês;10583;2927903
BA;29;28000;Santaluz;37704;2928000
BA;29;28059;Santa Luzia;12308;2928059
BA;29;28109;Santa Maria da Vitória;39707;2928109
BA;29;28208;Santana;26792;2928208
BA;29;28307;Santanópolis;8987;2928307
BA;29;28406;Santa Rita de Cássia;28613;2928406
BA;29;28505;Santa Terezinha;10520;2928505
BA;29;28604;Santo Amaro;60190;2928604
BA;29;28703;Santo Antônio de Jesus;103204;2928703
BA;29;28802;Santo Estêvão;53666;2928802
BA;29;28901;São Desidério;34764;2928901
BA;29;28950;São Domingos;9085;2928950
BA;29;29008;São Félix;14784;2929008
BA;29;29057;São Félix do Coribe;15543;2929057
BA;29;29107;São Felipe;21083;2929107
BA;29;29206;São Francisco do Conde;40664;2929206
BA;29;29255;São Gabriel;18785;2929255
BA;29;29305;São Gonçalo dos Campos;38315;2929305
BA;29;29354;São José da Vitória;5562;2929354
BA;29;29370;São José do Jacuípe;10546;2929370
BA;29;29404;São Miguel das Matas;11733;2929404
BA;29;29503;São Sebastião do Passé;44554;2929503
BA;29;29602;Sapeaçu;17421;2929602
BA;29;29701;Sátiro Dias;17330;2929701
BA;29;29750;Saubara;12163;2929750
BA;29;29800;Saúde;12971;2929800
BA;29;29909;Seabra;44370;2929909
BA;29;30006;Sebastião Laranjeiras;11586;2930006
BA;29;30105;Senhor do Bonfim;79813;2930105
BA;29;30154;Serra do Ramalho;31362;2930154
BA;29;30204;Sento Sé;41279;2930204
BA;29;30303;Serra Dourada;17261;2930303
BA;29;30402;Serra Preta;14531;2930402
BA;29;30501;Serrinha;81693;2930501
BA;29;30600;Serrolândia;13490;2930600
BA;29;30709;Simões Filho;137117;2930709
BA;29;30758;Sítio do Mato;13104;2930758
BA;29;30766;Sítio do Quinto;9431;2930766
BA;29;30774;Sobradinho;23274;2930774
BA;29;30808;Souto Soares;17118;2930808
BA;29;30907;Tabocas do Brejo Velho;12515;2930907
BA;29;31004;Tanhaçu;20383;2931004
BA;29;31053;Tanque Novo;17518;2931053
BA;29;31103;Tanquinho;7936;2931103
BA;29;31202;Taperoá;21421;2931202
BA;29;31301;Tapiramutá;16939;2931301
BA;29;31350;Teixeira de Freitas;164290;2931350
BA;29;31400;Teodoro Sampaio;7296;2931400
BA;29;31509;Teofilândia;22590;2931509
BA;29;31608;Teolândia;15097;2931608
BA;29;31707;Terra Nova;13018;2931707
BA;29;31806;Tremedal;15996;2931806
BA;29;31905;Tucano;50903;2931905
BA;29;32002;Uauá;23991;2932002
BA;29;32101;Ubaíra;19860;2932101
BA;29;32200;Ubaitaba;18647;2932200
BA;29;32309;Ubatã;27481;2932309
BA;29;32408;Uibaí;13894;2932408
BA;29;32457;Umburanas;19573;2932457
BA;29;32507;Una;18108;2932507
BA;29;32606;Urandi;16672;2932606
BA;29;32705;Uruçuca;20312;2932705
BA;29;32804;Utinga;19330;2932804
BA;29;32903;Valença;97873;2932903
BA;29;33000;Valente;29111;2933000
BA;29;33059;Várzea da Roça;14135;2933059
BA;29;33109;Várzea do Poço;9247;2933109
BA;29;33158;Várzea Nova;12556;2933158
BA;29;33174;Varzedo;8734;2933174
BA;29;33208;Vera Cruz;44185;2933208
BA;29;33257;Vereda;6105;2933257
BA;29;33307;Vitória da Conquista;343643;2933307
BA;29;33406;Wagner;9342;2933406
BA;29;33455;Wanderley;12125;2933455
BA;29;33505;Wenceslau Guimarães;20862;2933505
BA;29;33604;Xique-Xique;46562;2933604
MG;31;00104;Abadia dos Dourados;7022;3100104
MG;31;00203;Abaeté;23263;3100203
MG;31;00302;Abre Campo;13434;3100302
MG;31;00401;Acaiaca;3995;3100401
MG;31;00500;Açucena;9270;3100500
MG;31;00609;Água Boa;13319;3100609
MG;31;00708;Água Comprida;1986;3100708
MG;31;00807;Aguanil;4557;3100807
MG;31;00906;Águas Formosas;19285;3100906
MG;31;01003;Águas Vermelhas;13656;3101003
MG;31;01102;Aimorés;25116;3101102
MG;31;01201;Aiuruoca;5949;3101201
MG;31;01300;Alagoa;2657;3101300
MG;31;01409;Albertina;3015;3101409
MG;31;01508;Além Paraíba;35438;3101508
MG;31;01607;Alfenas;80973;3101607
MG;31;01631;Alfredo Vasconcelos;7052;3101631
MG;31;01706;Almenara;42380;3101706
MG;31;01805;Alpercata;7448;3101805
MG;31;01904;Alpinópolis;20059;3101904
MG;31;02001;Alterosa;14566;3102001
MG;31;02050;Alto Caparaó;5938;3102050
MG;31;02100;Alto Rio Doce;10723;3102100
MG;31;02209;Alvarenga;3783;3102209
MG;31;02308;Alvinópolis;15135;3102308
MG;31;02407;Alvorada de Minas;3605;3102407
MG;31;02506;Amparo do Serra;4643;3102506
MG;31;02605;Andradas;41704;3102605
MG;31;02704;Cachoeira de Pajeú;9470;3102704
MG;31;02803;Andrelândia;12189;3102803
MG;31;02852;Angelândia;8594;3102852
MG;31;02902;Antônio Carlos;11471;3102902
MG;31;03009;Antônio Dias;9233;3103009
MG;31;03108;Antônio Prado de Minas;1577;3103108
MG;31;03207;Araçaí;2360;3103207
MG;31;03306;Aracitaba;2056;3103306
MG;31;03405;Araçuaí;36715;3103405
MG;31;03504;Araguari;118361;3103504
MG;31;03603;Arantina;2779;3103603
MG;31;03702;Araponga;8467;3103702
MG;31;03751;Araporã;6992;3103751
MG;31;03801;Arapuá;2836;3103801
MG;31;03900;Araújos;9523;3103900
MG;31;04007;Araxá;108403;3104007
MG;31;04106;Arceburgo;10990;3104106
MG;31;04205;Arcos;40658;3104205
MG;31;04304;Areado;15288;3104304
MG;31;04403;Argirita;2681;3104403
MG;31;04452;Aricanduva;5305;3104452
MG;31;04502;Arinos;17850;3104502
MG;31;04601;Astolfo Dutra;14358;3104601
MG;31;04700;Ataléia;12496;3104700
MG;31;04809;Augusto de Lima;4833;3104809
MG;31;04908;Baependi;19249;3104908
MG;31;05004;Baldim;7780;3105004
MG;31;05103;Bambuí;23964;3105103
MG;31;05202;Bandeira;4738;3105202
MG;31;05301;Bandeira do Sul;5808;3105301
MG;31;05400;Barão de Cocais;33232;3105400
MG;31;05509;Barão de Monte Alto;5311;3105509
MG;31;05608;Barbacena;139061;3105608
MG;31;05707;Barra Longa;4905;3105707
MG;31;05905;Barroso;20981;3105905
MG;31;06002;Bela Vista de Minas;10269;3106002
MG;31;06101;Belmiro Braga;3422;3106101
MG;31;06200;Belo Horizonte;2530701;3106200
MG;31;06309;Belo Oriente;27277;3106309
MG;31;06408;Belo Vale;7723;3106408
MG;31;06507;Berilo;11813;3106507
MG;31;06606;Bertópolis;4609;3106606
MG;31;06655;Berizal;4792;3106655
MG;31;06705;Betim;450024;3106705
MG;31;06804;Bias Fortes;3282;3106804
MG;31;06903;Bicas;14612;3106903
MG;31;07000;Biquinhas;2482;3107000
MG;31;07109;Boa Esperança;40308;3107109
MG;31;07208;Bocaina de Minas;5088;3107208
MG;31;07307;Bocaiúva;50521;3107307
MG;31;07406;Bom Despacho;51436;3107406
MG;31;07505;Bom Jardim de Minas;6444;3107505
MG;31;07604;Bom Jesus da Penha;4270;3107604
MG;31;07703;Bom Jesus do Amparo;6182;3107703
MG;31;07802;Bom Jesus do Galho;14792;3107802
MG;31;07901;Bom Repouso;10527;3107901
MG;31;08008;Bom Sucesso;17612;3108008
MG;31;08107;Bonfim;6852;3108107
MG;31;08206;Bonfinópolis de Minas;5397;3108206
MG;31;08255;Bonito de Minas;11502;3108255
MG;31;08305;Borda da Mata;19809;3108305
MG;31;08404;Botelhos;14927;3108404
MG;31;08503;Botumirim;6259;3108503
MG;31;08552;Brasilândia de Minas;16950;3108552
MG;31;08602;Brasília de Minas;32460;3108602
MG;31;08701;Brás Pires;4255;3108701
MG;31;08800;Braúnas;4737;3108800
MG;31;08909;Brazópolis;14364;3108909
MG;31;09006;Brumadinho;41208;3109006
MG;31;09105;Bueno Brandão;10982;3109105
MG;31;09204;Buenópolis;10342;3109204
MG;31;09253;Bugre;3984;3109253
MG;31;09303;Buritis;25179;3109303
MG;31;09402;Buritizeiro;28184;3109402
MG;31;09451;Cabeceira Grande;7025;3109451
MG;31;09501;Cabo Verde;14074;3109501
MG;31;09600;Cachoeira da Prata;3580;3109600
MG;31;09709;Cachoeira de Minas;11609;3109709
MG;31;09808;Cachoeira Dourada;2720;3109808
MG;31;09907;Caetanópolis;11869;3109907
MG;31;10004;Caeté;45364;3110004
MG;31;10103;Caiana;5584;3110103
MG;31;10202;Cajuri;3961;3110202
MG;31;10301;Caldas;14600;3110301
MG;31;10400;Camacho;2839;3110400
MG;31;10509;Camanducaia;21831;3110509
MG;31;10608;Cambuí;30068;3110608
MG;31;10707;Cambuquira;12810;3110707
MG;31;10806;Campanário;3739;3110806
MG;31;10905;Campanha;16855;3110905
MG;31;11002;Campestre;21052;3111002
MG;31;11101;Campina Verde;19759;3111101
MG;31;11150;Campo Azul;3830;3111150
MG;31;11200;Campo Belo;54338;3111200
MG;31;11309;Campo do Meio;11648;3111309
MG;31;11408;Campo Florido;8383;3111408
MG;31;11507;Campos Altos;15661;3111507
MG;31;11606;Campos Gerais;28908;3111606
MG;31;11705;Canaã;4533;3111705
MG;31;11804;Canápolis;12251;3111804
MG;31;11903;Cana Verde;5585;3111903
MG;31;12000;Candeias;14890;3112000
MG;31;12059;Cantagalo;4575;3112059
MG;31;12109;Caparaó;5464;3112109
MG;31;12208;Capela Nova;4616;3112208
MG;31;12307;Capelinha;38321;3112307
MG;31;12406;Capetinga;6860;3112406
MG;31;12505;Capim Branco;9896;3112505
MG;31;12604;Capinópolis;16294;3112604
MG;31;12653;Capitão Andrade;5559;3112653
MG;31;12703;Capitão Enéas;15388;3112703
MG;31;12802;Capitólio;8693;3112802
MG;31;12901;Caputira;9318;3112901
MG;31;13008;Caraí;23872;3113008
MG;31;13107;Caranaíba;3150;3113107
MG;31;13206;Carandaí;25831;3113206
MG;31;13305;Carangola;33022;3113305
MG;31;13404;Caratinga;93124;3113404
MG;31;13503;Carbonita;9423;3113503
MG;31;13602;Careaçu;6826;3113602
MG;31;13701;Carlos Chagas;18516;3113701
MG;31;13800;Carmésia;2660;3113800
MG;31;13909;Carmo da Cachoeira;12193;3113909
MG;31;14006;Carmo da Mata;11546;3114006
MG;31;14105;Carmo de Minas;15031;3114105
MG;31;14204;Carmo do Cajuru;22900;3114204
MG;31;14303;Carmo do Paranaíba;30339;3114303
MG;31;14402;Carmo do Rio Claro;21310;3114402
MG;31;14501;Carmópolis de Minas;19756;3114501
MG;31;14550;Carneirinho;10103;3114550
MG;31;14600;Carrancas;4052;3114600
MG;31;14709;Carvalhópolis;3614;3114709
MG;31;14808;Carvalhos;4445;3114808
MG;31;14907;Casa Grande;2251;3114907
MG;31;15003;Cascalho Rico;3108;3115003
MG;31;15102;Cássia;17741;3115102
MG;31;15201;Conceição da Barra de Minas;3939;3115201
MG;31;15300;Cataguases;75942;3115300
MG;31;15359;Catas Altas;5465;3115359
MG;31;15409;Catas Altas da Noruega;3665;3115409
MG;31;15458;Catuji;6206;3115458
MG;31;15474;Catuti;4944;3115474
MG;31;15508;Caxambu;21566;3115508
MG;31;15607;Cedro do Abaeté;1150;3115607
MG;31;15706;Central de Minas;7059;3115706
MG;31;15805;Centralina;10343;3115805
MG;31;15904;Chácara;3216;3115904
MG;31;16001;Chalé;5695;3116001
MG;31;16100;Chapada do Norte;15334;3116100
MG;31;16159;Chapada Gaúcha;14217;3116159
MG;31;16209;Chiador;2657;3116209
MG;31;16308;Cipotânea;6811;3116308
MG;31;16407;Claraval;4873;3116407
MG;31;16506;Claro dos Poções;7478;3116506
MG;31;16605;Cláudio;29093;3116605
MG;31;16704;Coimbra;7631;3116704
MG;31;16803;Coluna;8810;3116803
MG;31;16902;Comendador Gomes;3128;3116902
MG;31;17009;Comercinho;6624;3117009
MG;31;17108;Conceição da Aparecida;10351;3117108
MG;31;17207;Conceição das Pedras;2814;3117207
MG;31;17306;Conceição das Alagoas;28782;3117306
MG;31;17405;Conceição de Ipanema;4581;3117405
MG;31;17504;Conceição do Mato Dentro;17438;3117504
MG;31;17603;Conceição do Pará;5558;3117603
MG;31;17702;Conceição do Rio Verde;13729;3117702
MG;31;17801;Conceição dos Ouros;11852;3117801
MG;31;17836;Cônego Marinho;7730;3117836
MG;31;17876;Confins;6867;3117876
MG;31;17900;Congonhal;12209;3117900
MG;31;18007;Congonhas;55836;3118007
MG;31;18106;Congonhas do Norte;5047;3118106
MG;31;18205;Conquista;6997;3118205
MG;31;18304;Conselheiro Lafaiete;130584;3118304
MG;31;18403;Conselheiro Pena;22975;3118403
MG;31;18502;Consolação;1786;3118502
MG;31;18601;Contagem;673849;3118601
MG;31;18700;Coqueiral;9099;3118700
MG;31;18809;Coração de Jesus;26620;3118809
MG;31;18908;Cordisburgo;8903;3118908
MG;31;19005;Cordislândia;3546;3119005
MG;31;19104;Corinto;23607;3119104
MG;31;19203;Coroaci;9897;3119203
MG;31;19302;Coromandel;27958;3119302
MG;31;19401;Coronel Fabriciano;110709;3119401
MG;31;19500;Coronel Murta;9209;3119500
MG;31;19609;Coronel Pacheco;3095;3119609
MG;31;19708;Coronel Xavier Chaves;3448;3119708
MG;31;19807;Córrego Danta;3168;3119807
MG;31;19906;Córrego do Bom Jesus;3685;3119906
MG;31;19955;Córrego Fundo;6425;3119955
MG;31;20003;Córrego Novo;2688;3120003
MG;31;20102;Couto de Magalhães de Minas;4436;3120102
MG;31;20151;Crisólita;6814;3120151
MG;31;20201;Cristais;13060;3120201
MG;31;20300;Cristália;5992;3120300
MG;31;20409;Cristiano Otoni;5161;3120409
MG;31;20508;Cristina;10211;3120508
MG;31;20607;Crucilândia;5072;3120607
MG;31;20706;Cruzeiro da Fortaleza;3651;3120706
MG;31;20805;Cruzília;15529;3120805
MG;31;20839;Cuparaque;5026;3120839
MG;31;20870;Curral de Dentro;7867;3120870
MG;31;20904;Curvelo;81085;3120904
MG;31;21001;Datas;5431;3121001
MG;31;21100;Delfim Moreira;8007;3121100
MG;31;21209;Delfinópolis;7146;3121209
MG;31;21258;Delta;10994;3121258
MG;31;21308;Descoberto;5044;3121308
MG;31;21407;Desterro de Entre Rios;7266;3121407
MG;31;21506;Desterro do Melo;2867;3121506
MG;31;21605;Diamantina;47924;3121605
MG;31;21704;Diogo de Vasconcelos;3779;3121704
MG;31;21803;Dionísio;7493;3121803
MG;31;21902;Divinésia;3430;3121902
MG;31;22009;Divino;20020;3122009
MG;31;22108;Divino das Laranjeiras;4969;3122108
MG;31;22207;Divinolândia de Minas;7655;3122207
MG;31;22306;Divinópolis;242505;3122306
MG;31;22355;Divisa Alegre;6946;3122355
MG;31;22405;Divisa Nova;6039;3122405
MG;31;22454;Divisópolis;11396;3122454
MG;31;22470;Dom Bosco;3635;3122470
MG;31;22504;Dom Cavati;5025;3122504
MG;31;22603;Dom Joaquim;4436;3122603
MG;31;22702;Dom Silvério;5227;3122702
MG;31;22801;Dom Viçoso;2992;3122801
MG;31;22900;Dona Euzébia;6664;3122900
MG;31;23007;Dores de Campos;10291;3123007
MG;31;23106;Dores de Guanhães;5139;3123106
MG;31;23205;Dores do Indaiá;13373;3123205
MG;31;23304;Dores do Turvo;4202;3123304
MG;31;23403;Doresópolis;1539;3123403
MG;31;23502;Douradoquara;1915;3123502
MG;31;23528;Durandé;7898;3123528
MG;31;23601;Elói Mendes;28556;3123601
MG;31;23700;Engenheiro Caldas;11268;3123700
MG;31;23809;Engenheiro Navarro;7240;3123809
MG;31;23858;Entre Folhas;5383;3123858
MG;31;23908;Entre Rios de Minas;15458;3123908
MG;31;24005;Ervália;19019;3124005
MG;31;24104;Esmeraldas;72512;3124104
MG;31;24203;Espera Feliz;25287;3124203
MG;31;24302;Espinosa;31603;3124302
MG;31;24401;Espírito Santo do Dourado;4728;3124401
MG;31;24500;Estiva;11416;3124500
MG;31;24609;Estrela Dalva;2308;3124609
MG;31;24708;Estrela do Indaiá;3483;3124708
MG;31;24807;Estrela do Sul;8057;3124807
MG;31;24906;Eugenópolis;11383;3124906
MG;31;25002;Ewbank da Câmara;3932;3125002
MG;31;25101;Extrema;37649;3125101
MG;31;25200;Fama;2374;3125200
MG;31;25309;Faria Lemos;3202;3125309
MG;31;25408;Felício dos Santos;4656;3125408
MG;31;25507;São Gonçalo do Rio Preto;3178;3125507
MG;31;25606;Felisburgo;7548;3125606
MG;31;25705;Felixlândia;15528;3125705
MG;31;25804;Fernandes Tourinho;3500;3125804
MG;31;25903;Ferros;9576;3125903
MG;31;25952;Fervedouro;11100;3125952
MG;31;26000;Florestal;7602;3126000
MG;31;26109;Formiga;67956;3126109
MG;31;26208;Formoso;9810;3126208
MG;31;26307;Fortaleza de Minas;4460;3126307
MG;31;26406;Fortuna de Minas;2986;3126406
MG;31;26505;Francisco Badaró;10311;3126505
MG;31;26604;Francisco Dumont;5268;3126604
MG;31;26703;Francisco Sá;26459;3126703
MG;31;26752;Franciscópolis;5287;3126752
MG;31;26802;Frei Gaspar;5858;3126802
MG;31;26901;Frei Inocêncio;9716;3126901
MG;31;26950;Frei Lagonegro;3496;3126950
MG;31;27008;Fronteira;18866;3127008
MG;31;27057;Fronteira dos Vales;4542;3127057
MG;31;27073;Fruta de Leite;5232;3127073
MG;31;27107;Frutal;60508;3127107
MG;31;27206;Funilândia;4434;3127206
MG;31;27305;Galiléia;6764;3127305
MG;31;27339;Gameleiras;5084;3127339
MG;31;27354;Glaucilândia;3177;3127354
MG;31;27370;Goiabeira;3402;3127370
MG;31;27388;Goianá;4014;3127388
MG;31;27404;Gonçalves;4360;3127404
MG;31;27503;Gonzaga;6184;3127503
MG;31;27602;Gouveia;11811;3127602
MG;31;27701;Governador Valadares;282164;3127701
MG;31;27800;Grão Mogol;15943;3127800
MG;31;27909;Grupiara;1386;3127909
MG;31;28006;Guanhães;34818;3128006
MG;31;28105;Guapé;14269;3128105
MG;31;28204;Guaraciaba;10307;3128204
MG;31;28253;Guaraciama;5005;3128253
MG;31;28303;Guaranésia;19014;3128303
MG;31;28402;Guarani;8926;3128402
MG;31;28501;Guarará;3755;3128501
MG;31;28600;Guarda-Mor;6558;3128600
MG;31;28709;Guaxupé;52234;3128709
MG;31;28808;Guidoval;7026;3128808
MG;31;28907;Guimarânia;8168;3128907
MG;31;29004;Guiricema;8296;3129004
MG;31;29103;Gurinhatã;5516;3129103
MG;31;29202;Heliodora;6623;3129202
MG;31;29301;Iapu;11085;3129301
MG;31;29400;Ibertioga;4999;3129400
